"time","Corrente da bateria (mA)","Tensão da bateria (V)","Energia (Wh)"
2026-01-09 00:12:47,-0.400,3.42,-0.00951
2026-01-09 00:13:13,-0.280,3.44,-0.00952
2026-01-09 00:13:13,-0.280,3.44,-0.00952
2026-01-09 00:13:13,-0.280,3.44,-0.00952
2026-01-09 00:13:39,-0.200,3.45,-0.00952
2026-01-09 00:13:39,-0.200,3.45,-0.00952
2026-01-09 00:13:39,-0.200,3.45,-0.00952
2026-01-09 00:14:05,-0.400,3.45,-0.00953
2026-01-09 00:14:05,-0.400,3.45,-0.00953
2026-01-09 00:14:05,-0.400,3.45,-0.00953
2026-01-09 00:14:31,-0.0800,3.45,-0.00953
2026-01-09 00:14:31,-0.0800,3.45,-0.00953
2026-01-09 00:14:31,-0.0800,3.45,-0.00953
2026-01-09 00:14:58,-0.280,3.44,-0.00954
2026-01-09 00:14:58,-0.280,3.44,-0.00954
2026-01-09 00:14:58,-0.280,3.44,-0.00954
2026-01-09 00:15:24,-0.280,3.43,-0.00954
2026-01-09 00:15:24,-0.280,3.43,-0.00954
2026-01-09 00:15:24,-0.280,3.43,-0.00954
2026-01-09 00:15:50,0,3.42,-0.00954
2026-01-09 00:15:50,0,3.42,-0.00954
2026-01-09 00:15:50,0,3.42,-0.00954
2026-01-09 00:16:16,-0.480,3.45,-0.00955
2026-01-09 00:16:16,-0.480,3.45,-0.00955
2026-01-09 00:16:16,-0.480,3.45,-0.00955
2026-01-09 00:16:42,-0.200,3.44,-0.00956
2026-01-09 00:16:42,-0.200,3.44,-0.00956
2026-01-09 00:16:42,-0.200,3.44,-0.00956
2026-01-09 00:17:08,-0.280,3.45,-0.00956
2026-01-09 00:17:08,-0.280,3.45,-0.00956
2026-01-09 00:17:08,-0.280,3.45,-0.00956
2026-01-09 00:17:35,-0.0800,3.43,-0.00956
2026-01-09 00:17:35,-0.0800,3.43,-0.00956
2026-01-09 00:17:35,-0.0800,3.43,-0.00956
2026-01-09 00:18:01,-0.400,3.44,-0.00957
2026-01-09 00:18:01,-0.400,3.44,-0.00957
2026-01-09 00:18:01,-0.400,3.44,-0.00957
2026-01-09 00:18:27,-0.0800,3.43,-0.00957
2026-01-09 00:18:27,-0.0800,3.43,-0.00957
2026-01-09 00:18:27,-0.0800,3.43,-0.00957
2026-01-09 00:18:53,-0.280,3.41,-0.00958
2026-01-09 00:18:53,-0.280,3.41,-0.00958
2026-01-09 00:19:19,-0.400,3.44,-0.00959
2026-01-09 00:19:19,-0.400,3.44,-0.00959
2026-01-09 00:19:45,-0.280,3.45,-0.00959
2026-01-09 00:19:45,-0.280,3.45,-0.00959
2026-01-09 00:20:12,-0.280,3.45,-0.00960
2026-01-09 00:20:12,-0.280,3.45,-0.00960
2026-01-09 00:20:12,-0.280,3.45,-0.00960
2026-01-09 00:20:38,-0.400,3.41,-0.00960
2026-01-09 00:20:38,-0.400,3.41,-0.00960
2026-01-09 00:21:03,-0.400,3.44,-0.00961
2026-01-09 00:21:03,-0.400,3.44,-0.00961
2026-01-09 00:21:03,-0.400,3.44,-0.00961
2026-01-09 00:21:29,0.120,3.41,-0.00961
2026-01-09 00:21:29,0.120,3.41,-0.00961
2026-01-09 00:21:29,0.120,3.41,-0.00961
2026-01-09 00:21:55,0,3.44,-0.00961
2026-01-09 00:21:55,0,3.44,-0.00961
2026-01-09 00:21:55,0,3.44,-0.00961
2026-01-09 00:22:21,-0.0800,3.44,-0.00961
2026-01-09 00:22:21,-0.0800,3.44,-0.00961
2026-01-09 00:22:21,-0.0800,3.44,-0.00961
2026-01-09 00:22:47,-0.400,3.42,-0.00962
2026-01-09 00:22:47,-0.400,3.42,-0.00962
2026-01-09 00:22:47,-0.400,3.42,-0.00962
2026-01-09 00:23:14,-0.280,3.41,-0.00962
2026-01-09 00:23:14,-0.280,3.41,-0.00962
2026-01-09 00:23:14,-0.280,3.41,-0.00962
2026-01-09 00:23:45,-0.480,3.43,-0.00963
2026-01-09 00:23:45,-0.480,3.43,-0.00963
2026-01-09 00:23:45,-0.480,3.43,-0.00963
2026-01-09 00:24:12,0,3.44,-0.00963
2026-01-09 00:24:12,0,3.44,-0.00963
2026-01-09 00:24:12,0,3.44,-0.00963
2026-01-09 00:25:04,-0.200,3.42,-0.00964
2026-01-09 00:25:04,-0.200,3.42,-0.00964
2026-01-09 00:25:04,-0.200,3.42,-0.00964
2026-01-09 00:25:30,0,3.40,-0.00964
2026-01-09 00:25:30,0,3.40,-0.00964
2026-01-09 00:25:30,0,3.40,-0.00964
2026-01-09 00:25:56,-0.200,3.44,-0.00965
2026-01-09 00:25:56,-0.200,3.44,-0.00965
2026-01-09 00:25:56,-0.200,3.44,-0.00965
2026-01-09 00:26:22,-0.400,3.42,-0.00965
2026-01-09 00:26:22,-0.400,3.42,-0.00965
2026-01-09 00:26:22,-0.400,3.42,-0.00965
2026-01-09 00:26:49,0.120,3.40,-0.00965
2026-01-09 00:26:49,0.120,3.40,-0.00965
2026-01-09 00:26:49,0.120,3.40,-0.00965
2026-01-09 00:27:15,-0.200,3.43,-0.00965
2026-01-09 00:27:41,-0.0800,3.42,-0.00966
2026-01-09 00:27:41,-0.0800,3.42,-0.00966
2026-01-09 00:27:41,-0.0800,3.42,-0.00966
2026-01-09 00:28:07,-0.200,3.42,-0.00966
2026-01-09 00:28:07,-0.200,3.42,-0.00966
2026-01-09 00:28:07,-0.200,3.42,-0.00966
2026-01-09 00:28:33,0.200,3.42,-0.00966
2026-01-09 00:28:33,0.200,3.42,-0.00966
2026-01-09 00:28:59,-0.200,3.45,-0.00966
2026-01-09 00:28:59,-0.200,3.45,-0.00966
2026-01-09 00:29:26,-0.400,3.42,-0.00967
2026-01-09 00:29:26,-0.400,3.42,-0.00967
2026-01-09 00:29:52,0.200,3.41,-0.00966
2026-01-09 00:29:52,0.200,3.41,-0.00966
2026-01-09 00:29:52,0.200,3.41,-0.00966
2026-01-09 00:30:18,-0.280,3.42,-0.00967
2026-01-09 00:30:18,-0.280,3.42,-0.00967
2026-01-09 00:30:18,-0.280,3.42,-0.00967
2026-01-09 00:30:44,-0.0800,3.43,-0.00967
2026-01-09 00:30:44,-0.0800,3.43,-0.00967
2026-01-09 00:31:10,-0.280,3.44,-0.00968
2026-01-09 00:31:10,-0.280,3.44,-0.00968
2026-01-09 00:31:36,-0.280,3.39,-0.00968
2026-01-09 00:31:36,-0.280,3.39,-0.00968
2026-01-09 00:31:36,-0.280,3.39,-0.00968
2026-01-09 00:32:03,-0.280,3.42,-0.00969
2026-01-09 00:32:03,-0.280,3.42,-0.00969
2026-01-09 00:32:03,-0.280,3.42,-0.00969
2026-01-09 00:32:29,-0.280,3.44,-0.00969
2026-01-09 00:32:29,-0.280,3.44,-0.00969
2026-01-09 00:32:29,-0.280,3.44,-0.00969
2026-01-09 00:32:55,-0.200,3.42,-0.00970
2026-01-09 00:32:55,-0.200,3.42,-0.00970
2026-01-09 00:32:55,-0.200,3.42,-0.00970
2026-01-09 00:33:21,-0.280,3.42,-0.00970
2026-01-09 00:33:21,-0.280,3.42,-0.00970
2026-01-09 00:33:21,-0.280,3.42,-0.00970
2026-01-09 00:33:47,-0.400,3.40,-0.00971
2026-01-09 00:33:47,-0.400,3.40,-0.00971
2026-01-09 00:34:13,-0.400,3.43,-0.00972
2026-01-09 00:34:13,-0.400,3.43,-0.00972
2026-01-09 00:35:06,-0.280,3.40,-0.00973
2026-01-09 00:35:06,-0.280,3.40,-0.00973
2026-01-09 00:35:06,-0.280,3.40,-0.00973
2026-01-09 00:35:32,-0.480,3.42,-0.00974
2026-01-09 00:35:32,-0.480,3.42,-0.00974
2026-01-09 00:35:32,-0.480,3.42,-0.00974
2026-01-09 00:35:58,-0.280,3.44,-0.00974
2026-01-09 00:35:58,-0.280,3.44,-0.00974
2026-01-09 00:35:58,-0.280,3.44,-0.00974
2026-01-09 00:36:24,-0.200,3.42,-0.00975
2026-01-09 00:36:24,-0.200,3.42,-0.00975
2026-01-09 00:36:24,-0.200,3.42,-0.00975
2026-01-09 00:36:50,-0.280,3.40,-0.00975
2026-01-09 00:36:50,-0.280,3.40,-0.00975
2026-01-09 00:36:50,-0.280,3.40,-0.00975
2026-01-09 00:37:17,-0.200,3.42,-0.00976
2026-01-09 00:37:17,-0.200,3.42,-0.00976
2026-01-09 00:37:17,-0.200,3.42,-0.00976
2026-01-09 00:37:43,-0.280,3.42,-0.00976
2026-01-09 00:37:43,-0.280,3.42,-0.00976
2026-01-09 00:37:43,-0.280,3.42,-0.00976
2026-01-09 00:38:09,-0.0800,3.40,-0.00976
2026-01-09 00:38:09,-0.0800,3.40,-0.00976
2026-01-09 00:38:09,-0.0800,3.40,-0.00976
2026-01-09 00:38:35,-0.200,3.41,-0.00977
2026-01-09 00:38:35,-0.200,3.41,-0.00977
2026-01-09 00:38:35,-0.200,3.41,-0.00977
2026-01-09 00:39:03,-0.280,3.42,-0.00977
2026-01-09 00:39:03,-0.280,3.42,-0.00977
2026-01-09 00:39:03,-0.280,3.42,-0.00977
2026-01-09 00:39:28,-0.0800,3.42,-0.00978
2026-01-09 00:39:28,-0.0800,3.42,-0.00978
2026-01-09 00:39:28,-0.0800,3.42,-0.00978
2026-01-09 00:39:54,-0.200,3.39,-0.00978
2026-01-09 00:40:20,-0.200,3.40,-0.00978
2026-01-09 00:40:20,-0.200,3.40,-0.00978
2026-01-09 00:40:20,-0.200,3.40,-0.00978
2026-01-09 00:40:46,-0.480,3.43,-0.00979
2026-01-09 00:40:46,-0.480,3.43,-0.00979
2026-01-09 00:40:46,-0.480,3.43,-0.00979
2026-01-09 00:41:12,-0.0800,3.43,-0.00979
2026-01-09 00:41:12,-0.0800,3.43,-0.00979
2026-01-09 00:41:38,-0.200,3.42,-0.00980
2026-01-09 00:41:38,-0.200,3.42,-0.00980
2026-01-09 00:41:38,-0.200,3.42,-0.00980
2026-01-09 00:42:04,0,3.41,-0.00980
2026-01-09 00:42:04,0,3.41,-0.00980
2026-01-09 00:42:04,0,3.41,-0.00980
2026-01-09 00:42:31,-0.280,3.44,-0.00980
2026-01-09 00:42:31,-0.280,3.44,-0.00980
2026-01-09 00:42:31,-0.280,3.44,-0.00980
2026-01-09 00:42:57,-0.280,3.43,-0.00981
2026-01-09 00:42:57,-0.280,3.43,-0.00981
2026-01-09 00:42:57,-0.280,3.43,-0.00981
2026-01-09 00:43:23,-0.480,3.44,-0.00982
2026-01-09 00:43:23,-0.480,3.44,-0.00982
2026-01-09 00:43:49,-0.0800,3.43,-0.00982
2026-01-09 00:43:49,-0.0800,3.43,-0.00982
2026-01-09 00:43:49,-0.0800,3.43,-0.00982
2026-01-09 00:44:15,-0.200,3.43,-0.00982
2026-01-09 00:44:15,-0.200,3.43,-0.00982
2026-01-09 00:44:15,-0.200,3.43,-0.00982
2026-01-09 00:45:08,0,3.43,-0.00983
2026-01-09 00:45:08,0,3.43,-0.00983
2026-01-09 00:45:08,0,3.43,-0.00983
2026-01-09 00:45:34,-0.400,3.43,-0.00983
2026-01-09 00:45:34,-0.400,3.43,-0.00983
2026-01-09 00:45:34,-0.400,3.43,-0.00983
2026-01-09 00:46:00,-0.280,3.43,-0.00984
2026-01-09 00:46:00,-0.280,3.43,-0.00984
2026-01-09 00:46:26,-0.0800,3.42,-0.00984
2026-01-09 00:46:26,-0.0800,3.42,-0.00984
2026-01-09 00:46:26,-0.0800,3.42,-0.00984
2026-01-09 00:46:52,-0.200,3.41,-0.00984
2026-01-09 00:46:52,-0.200,3.41,-0.00984
2026-01-09 00:46:52,-0.200,3.41,-0.00984
2026-01-09 00:47:18,-0.400,3.43,-0.00985
2026-01-09 00:47:18,-0.400,3.43,-0.00985
2026-01-09 00:47:45,-0.280,3.42,-0.00986
2026-01-09 00:47:45,-0.280,3.42,-0.00986
2026-01-09 00:48:11,-0.200,3.43,-0.00986
2026-01-09 00:48:11,-0.200,3.43,-0.00986
2026-01-09 00:48:11,-0.200,3.43,-0.00986
2026-01-09 00:48:37,-0.200,3.38,-0.00986
2026-01-09 00:48:37,-0.200,3.38,-0.00986
2026-01-09 00:48:37,-0.200,3.38,-0.00986
2026-01-09 00:49:03,-0.280,3.43,-0.00987
2026-01-09 00:49:03,-0.280,3.43,-0.00987
2026-01-09 00:49:03,-0.280,3.43,-0.00987
2026-01-09 00:49:29,-0.480,3.42,-0.00988
2026-01-09 00:49:29,-0.480,3.42,-0.00988
2026-01-09 00:49:55,-0.400,3.43,-0.00989
2026-01-09 00:49:55,-0.400,3.43,-0.00989
2026-01-09 00:50:22,-0.400,3.41,-0.00989
2026-01-09 00:50:22,-0.400,3.41,-0.00989
2026-01-09 00:50:22,-0.400,3.41,-0.00989
2026-01-09 00:50:48,0,3.41,-0.00989
2026-01-09 00:50:48,0,3.41,-0.00989
2026-01-09 00:50:48,0,3.41,-0.00989
2026-01-09 00:51:14,-0.0800,3.38,-0.00989
2026-01-09 00:51:14,-0.0800,3.38,-0.00989
2026-01-09 00:51:39,-0.400,3.42,-0.00990
2026-01-09 00:51:39,-0.400,3.42,-0.00990
2026-01-09 00:51:39,-0.400,3.42,-0.00990
2026-01-09 00:52:05,-0.200,3.42,-0.00991
2026-01-09 00:52:05,-0.200,3.42,-0.00991
2026-01-09 00:52:05,-0.200,3.42,-0.00991
2026-01-09 00:52:31,-0.280,3.42,-0.00991
2026-01-09 00:52:31,-0.280,3.42,-0.00991
2026-01-09 00:52:31,-0.280,3.42,-0.00991
2026-01-09 00:52:58,-0.280,3.41,-0.00992
2026-01-09 00:52:58,-0.280,3.41,-0.00992
2026-01-09 00:52:58,-0.280,3.41,-0.00992
2026-01-09 00:53:24,0.120,3.39,-0.00991
2026-01-09 00:53:24,0.120,3.39,-0.00991
2026-01-09 00:53:24,0.120,3.39,-0.00991
2026-01-09 00:53:50,-0.200,3.41,-0.00992
2026-01-09 00:53:50,-0.200,3.41,-0.00992
2026-01-09 00:54:16,-0.200,3.37,-0.00992
2026-01-09 00:54:16,-0.200,3.37,-0.00992
2026-01-09 00:54:16,-0.200,3.37,-0.00992
2026-01-09 00:54:42,-0.400,3.42,-0.00993
2026-01-09 00:54:42,-0.400,3.42,-0.00993
2026-01-09 00:54:42,-0.400,3.42,-0.00993
2026-01-09 00:55:08,-0.0800,3.42,-0.00993
2026-01-09 00:55:08,-0.0800,3.42,-0.00993
2026-01-09 00:55:08,-0.0800,3.42,-0.00993
2026-01-09 00:55:35,-0.200,3.37,-0.00994
2026-01-09 00:55:35,-0.200,3.37,-0.00994
2026-01-09 00:55:35,-0.200,3.37,-0.00994
2026-01-09 00:56:01,0,3.39,-0.00994
2026-01-09 00:56:01,0,3.39,-0.00994
2026-01-09 00:56:01,0,3.39,-0.00994
2026-01-09 00:56:27,-0.280,3.42,-0.00994
2026-01-09 00:56:27,-0.280,3.42,-0.00994
2026-01-09 00:56:27,-0.280,3.42,-0.00994
2026-01-09 00:56:53,-0.200,3.39,-0.00995
2026-01-09 00:56:53,-0.200,3.39,-0.00995
2026-01-09 00:57:19,-0.480,3.42,-0.00995
2026-01-09 00:57:19,-0.480,3.42,-0.00995
2026-01-09 00:57:19,-0.480,3.42,-0.00995
2026-01-09 00:57:45,-0.600,3.39,-0.00996
2026-01-09 00:57:45,-0.600,3.39,-0.00996
2026-01-09 00:57:45,-0.600,3.39,-0.00996
2026-01-09 00:58:12,-0.600,3.40,-0.00998
2026-01-09 00:58:12,-0.600,3.40,-0.00998
2026-01-09 00:58:12,-0.600,3.40,-0.00998
2026-01-09 00:58:38,-0.0800,3.42,-0.00998
2026-01-09 00:58:38,-0.0800,3.42,-0.00998
2026-01-09 00:58:38,-0.0800,3.42,-0.00998
2026-01-09 00:59:04,-0.280,3.37,-0.00998
2026-01-09 00:59:04,-0.280,3.37,-0.00998
2026-01-09 00:59:04,-0.280,3.37,-0.00998
2026-01-09 00:59:30,-0.0800,3.38,-0.00999
2026-01-09 00:59:30,-0.0800,3.38,-0.00999
2026-01-09 00:59:30,-0.0800,3.38,-0.00999
2026-01-09 00:59:56,-0.0800,3.39,-0.00999
2026-01-09 00:59:56,-0.0800,3.39,-0.00999
2026-01-09 00:59:56,-0.0800,3.39,-0.00999
2026-01-09 01:00:22,-0.400,3.42,-0.00999
2026-01-09 01:00:22,-0.400,3.42,-0.00999
2026-01-09 01:00:49,-0.280,3.41,-0.01000
2026-01-09 01:00:49,-0.280,3.41,-0.01000
2026-01-09 01:01:15,-0.200,3.42,-0.0100
2026-01-09 01:01:15,-0.200,3.42,-0.0100
2026-01-09 01:01:15,-0.200,3.42,-0.0100
2026-01-09 01:01:41,-0.280,3.37,-0.0100
2026-01-09 01:01:41,-0.280,3.37,-0.0100
2026-01-09 01:01:41,-0.280,3.37,-0.0100
2026-01-09 01:02:07,-0.200,3.39,-0.0100
2026-01-09 01:02:07,-0.200,3.39,-0.0100
2026-01-09 01:02:07,-0.200,3.39,-0.0100
2026-01-09 01:02:33,-0.280,3.42,-0.0100
2026-01-09 01:02:33,-0.280,3.42,-0.0100
2026-01-09 01:02:33,-0.280,3.42,-0.0100
2026-01-09 01:02:59,-0.400,3.38,-0.0100
2026-01-09 01:02:59,-0.400,3.38,-0.0100
2026-01-09 01:02:59,-0.400,3.38,-0.0100
2026-01-09 01:03:26,-0.280,3.39,-0.0100
2026-01-09 01:03:26,-0.280,3.39,-0.0100
2026-01-09 01:03:26,-0.280,3.39,-0.0100
2026-01-09 01:03:52,-0.280,3.41,-0.0100
2026-01-09 01:03:52,-0.280,3.41,-0.0100
2026-01-09 01:03:52,-0.280,3.41,-0.0100
2026-01-09 01:04:18,-0.0800,3.41,-0.0100
2026-01-09 01:04:18,-0.0800,3.41,-0.0100
2026-01-09 01:04:18,-0.0800,3.41,-0.0100
2026-01-09 01:04:44,-0.280,3.37,-0.0100
2026-01-09 01:04:44,-0.280,3.37,-0.0100
2026-01-09 01:04:44,-0.280,3.37,-0.0100
2026-01-09 01:05:10,-0.280,3.42,-0.0100
2026-01-09 01:05:10,-0.280,3.42,-0.0100
2026-01-09 01:05:36,-0.200,3.36,-0.0101
2026-01-09 01:05:36,-0.200,3.36,-0.0101
2026-01-09 01:05:36,-0.200,3.36,-0.0101
2026-01-09 01:06:03,-0.400,3.36,-0.0101
2026-01-09 01:06:03,-0.400,3.36,-0.0101
2026-01-09 01:06:03,-0.400,3.36,-0.0101
2026-01-09 01:06:29,-0.480,3.40,-0.0101
2026-01-09 01:06:29,-0.480,3.40,-0.0101
2026-01-09 01:06:55,-0.0800,3.41,-0.0101
2026-01-09 01:06:55,-0.0800,3.41,-0.0101
2026-01-09 01:06:55,-0.0800,3.41,-0.0101
2026-01-09 01:07:21,-0.0800,3.40,-0.0101
2026-01-09 01:07:21,-0.0800,3.40,-0.0101
2026-01-09 01:07:21,-0.0800,3.40,-0.0101
2026-01-09 01:07:47,-0.0800,3.36,-0.0101
2026-01-09 01:07:47,-0.0800,3.36,-0.0101
2026-01-09 01:08:13,-0.0800,3.42,-0.0101
2026-01-09 01:08:13,-0.0800,3.42,-0.0101
2026-01-09 01:08:13,-0.0800,3.42,-0.0101
2026-01-09 01:08:40,-0.280,3.42,-0.0101
2026-01-09 01:08:40,-0.280,3.42,-0.0101
2026-01-09 01:08:40,-0.280,3.42,-0.0101
2026-01-09 01:09:06,-0.0800,3.39,-0.0101
2026-01-09 01:09:32,-0.280,3.38,-0.0101
2026-01-09 01:09:32,-0.280,3.38,-0.0101
2026-01-09 01:09:32,-0.280,3.38,-0.0101
2026-01-09 01:09:58,-0.200,3.42,-0.0101
2026-01-09 01:09:58,-0.200,3.42,-0.0101
2026-01-09 01:09:58,-0.200,3.42,-0.0101
2026-01-09 01:10:24,-0.400,3.41,-0.0101
2026-01-09 01:10:24,-0.400,3.41,-0.0101
2026-01-09 01:10:51,-0.200,3.40,-0.0101
2026-01-09 01:10:51,-0.200,3.40,-0.0101
2026-01-09 01:10:51,-0.200,3.40,-0.0101
2026-01-09 01:11:17,-0.0800,3.38,-0.0101
2026-01-09 01:11:17,-0.0800,3.38,-0.0101
2026-01-09 01:11:17,-0.0800,3.38,-0.0101
2026-01-09 01:11:43,0,3.39,-0.0101
2026-01-09 01:11:43,0,3.39,-0.0101
2026-01-09 01:11:43,0,3.39,-0.0101
2026-01-09 01:12:09,-0.280,3.36,-0.0101
2026-01-09 01:12:09,-0.280,3.36,-0.0101
2026-01-09 01:12:09,-0.280,3.36,-0.0101
2026-01-09 01:12:35,-0.0800,3.40,-0.0101
2026-01-09 01:12:35,-0.0800,3.40,-0.0101
2026-01-09 01:12:35,-0.0800,3.40,-0.0101
2026-01-09 01:13:02,-0.400,3.37,-0.0101
2026-01-09 01:13:02,-0.400,3.37,-0.0101
2026-01-09 01:13:02,-0.400,3.37,-0.0101
2026-01-09 01:13:27,-0.0800,3.40,-0.0101
2026-01-09 01:13:27,-0.0800,3.40,-0.0101
2026-01-09 01:13:54,-0.400,3.38,-0.0101
2026-01-09 01:13:54,-0.400,3.38,-0.0101
2026-01-09 01:13:54,-0.400,3.38,-0.0101
2026-01-09 01:14:20,-0.400,3.41,-0.0101
2026-01-09 01:14:20,-0.400,3.41,-0.0101
2026-01-09 01:14:20,-0.400,3.41,-0.0101
2026-01-09 01:14:46,-0.200,3.41,-0.0101
2026-01-09 01:14:46,-0.200,3.41,-0.0101
2026-01-09 01:14:46,-0.200,3.41,-0.0101
2026-01-09 01:15:12,-0.400,3.36,-0.0101
2026-01-09 01:15:12,-0.400,3.36,-0.0101
2026-01-09 01:15:12,-0.400,3.36,-0.0101
2026-01-09 01:15:38,-0.400,3.40,-0.0102
2026-01-09 01:15:38,-0.400,3.40,-0.0102
2026-01-09 01:16:04,-0.280,3.41,-0.0102
2026-01-09 01:16:05,-0.280,3.41,-0.0102
2026-01-09 01:16:05,-0.280,3.41,-0.0102
2026-01-09 01:16:31,-0.200,3.36,-0.0102
2026-01-09 01:16:31,-0.200,3.36,-0.0102
2026-01-09 01:16:57,-0.0800,3.42,-0.0102
2026-01-09 01:16:57,-0.0800,3.42,-0.0102
2026-01-09 01:16:57,-0.0800,3.42,-0.0102
2026-01-09 01:17:23,-0.600,3.41,-0.0102
2026-01-09 01:17:23,-0.600,3.41,-0.0102
2026-01-09 01:17:23,-0.600,3.41,-0.0102
2026-01-09 01:17:49,-0.0800,3.36,-0.0102
2026-01-09 01:17:49,-0.0800,3.36,-0.0102
2026-01-09 01:17:49,-0.0800,3.36,-0.0102
2026-01-09 01:18:15,-0.0800,3.40,-0.0102
2026-01-09 01:18:15,-0.0800,3.40,-0.0102
2026-01-09 01:18:15,-0.0800,3.40,-0.0102
2026-01-09 01:18:42,0,3.37,-0.0102
2026-01-09 01:18:42,0,3.37,-0.0102
2026-01-09 01:19:08,-0.200,3.41,-0.0102
2026-01-09 01:19:08,-0.200,3.41,-0.0102
2026-01-09 01:19:08,-0.200,3.41,-0.0102
2026-01-09 01:19:34,-0.400,3.37,-0.0102
2026-01-09 01:19:34,-0.400,3.37,-0.0102
2026-01-09 01:19:34,-0.400,3.37,-0.0102
2026-01-09 01:19:59,-0.280,3.41,-0.0102
2026-01-09 01:19:59,-0.280,3.41,-0.0102
2026-01-09 01:19:59,-0.280,3.41,-0.0102
2026-01-09 01:20:25,-0.0800,3.35,-0.0102
2026-01-09 01:20:25,-0.0800,3.35,-0.0102
2026-01-09 01:20:25,-0.0800,3.35,-0.0102
2026-01-09 01:20:51,0,3.36,-0.0102
2026-01-09 01:20:51,0,3.36,-0.0102
2026-01-09 01:20:51,0,3.36,-0.0102
2026-01-09 01:21:17,-0.200,3.40,-0.0102
2026-01-09 01:21:17,-0.200,3.40,-0.0102
2026-01-09 01:21:17,-0.200,3.40,-0.0102
2026-01-09 01:21:44,-0.0800,3.40,-0.0102
2026-01-09 01:21:44,-0.0800,3.40,-0.0102
2026-01-09 01:22:10,-0.200,3.40,-0.0102
2026-01-09 01:22:10,-0.200,3.40,-0.0102
2026-01-09 01:22:10,-0.200,3.40,-0.0102
2026-01-09 01:22:36,-0.0800,3.40,-0.0102
2026-01-09 01:22:36,-0.0800,3.40,-0.0102
2026-01-09 01:22:36,-0.0800,3.40,-0.0102
2026-01-09 01:23:02,-0.200,3.40,-0.0102
2026-01-09 01:23:02,-0.200,3.40,-0.0102
2026-01-09 01:23:28,-0.0800,3.40,-0.0102
2026-01-09 01:23:28,-0.0800,3.40,-0.0102
2026-01-09 01:23:28,-0.0800,3.40,-0.0102
2026-01-09 01:23:54,-0.0800,3.42,-0.0102
2026-01-09 01:23:54,-0.0800,3.42,-0.0102
2026-01-09 01:23:54,-0.0800,3.42,-0.0102
2026-01-09 01:24:21,-0.200,3.38,-0.0102
2026-01-09 01:24:21,-0.200,3.38,-0.0102
2026-01-09 01:24:21,-0.200,3.38,-0.0102
2026-01-09 01:24:47,-0.400,3.38,-0.0102
2026-01-09 01:24:47,-0.400,3.38,-0.0102
2026-01-09 01:25:13,-0.0800,3.39,-0.0102
2026-01-09 01:25:13,-0.0800,3.39,-0.0102
2026-01-09 01:25:13,-0.0800,3.39,-0.0102
2026-01-09 01:25:39,-0.280,3.40,-0.0102
2026-01-09 01:25:39,-0.280,3.40,-0.0102
2026-01-09 01:25:39,-0.280,3.40,-0.0102
2026-01-09 01:26:05,-0.0800,3.40,-0.0102
2026-01-09 01:26:05,-0.0800,3.40,-0.0102
2026-01-09 01:26:31,-0.280,3.40,-0.0102
2026-01-09 01:26:31,-0.280,3.40,-0.0102
2026-01-09 01:26:31,-0.280,3.40,-0.0102
2026-01-09 01:26:58,-0.400,3.39,-0.0102
2026-01-09 01:26:58,-0.400,3.39,-0.0102
2026-01-09 01:26:58,-0.400,3.39,-0.0102
2026-01-09 01:27:24,-0.200,3.38,-0.0102
2026-01-09 01:27:24,-0.200,3.38,-0.0102
2026-01-09 01:27:50,0,3.38,-0.0102
2026-01-09 01:27:50,0,3.38,-0.0102
2026-01-09 01:27:50,0,3.38,-0.0102
2026-01-09 01:28:16,0,3.38,-0.0102
2026-01-09 01:28:16,0,3.38,-0.0102
2026-01-09 01:28:16,0,3.38,-0.0102
2026-01-09 01:28:42,-0.0800,3.36,-0.0102
2026-01-09 01:28:42,-0.0800,3.36,-0.0102
2026-01-09 01:28:42,-0.0800,3.36,-0.0102
2026-01-09 01:29:09,-0.200,3.37,-0.0103
2026-01-09 01:29:09,-0.200,3.37,-0.0103
2026-01-09 01:29:09,-0.200,3.37,-0.0103
2026-01-09 01:29:35,-0.0800,3.40,-0.0103
2026-01-09 01:29:35,-0.0800,3.40,-0.0103
2026-01-09 01:29:35,-0.0800,3.40,-0.0103
2026-01-09 01:30:01,0,3.38,-0.0103
2026-01-09 01:30:01,0,3.38,-0.0103
2026-01-09 01:30:01,0,3.38,-0.0103
2026-01-09 01:30:27,-0.480,3.40,-0.0103
2026-01-09 01:30:27,-0.480,3.40,-0.0103
2026-01-09 01:30:27,-0.480,3.40,-0.0103
2026-01-09 01:30:53,0,3.38,-0.0103
2026-01-09 01:30:53,0,3.38,-0.0103
2026-01-09 01:30:53,0,3.38,-0.0103
2026-01-09 01:31:19,0,3.38,-0.0103
2026-01-09 01:31:19,0,3.38,-0.0103
2026-01-09 01:31:45,-0.0800,3.39,-0.0103
2026-01-09 01:31:45,-0.0800,3.39,-0.0103
2026-01-09 01:31:45,-0.0800,3.39,-0.0103
2026-01-09 01:32:12,0,3.36,-0.0103
2026-01-09 01:32:12,0,3.36,-0.0103
2026-01-09 01:32:12,0,3.36,-0.0103
2026-01-09 01:32:38,-0.400,3.38,-0.0103
2026-01-09 01:32:38,-0.400,3.38,-0.0103
2026-01-09 01:32:38,-0.400,3.38,-0.0103
2026-01-09 01:33:05,-0.280,3.39,-0.0103
2026-01-09 01:33:05,-0.280,3.39,-0.0103
